Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2016,2016 HWC,Dedicated HC Provider - Women - Ages 18-24,South Carolina,36,62.3,-0.36,67,57.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 18-24,South Dakota,25,65.8,0.06,72.5,59.1,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 18-24,Tennessee,42,58.1,-0.86,65.2,50.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 18-24,Texas,49,53,-1.47,57.5,48.5,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 18-24,Utah,30,63.8,-0.18,67.1,60.5,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 18-24,Vermont,5,78.7,1.6,83.9,73.5,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 18-24,Virginia,39,59.4,-0.7,64.8,53.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 18-24,Washington,36,62.3,-0.36,67.2,57.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 18-24,West Virginia,23,66,0.08,71.6,60.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 18-24,Wisconsin,6,77.6,1.47,82.6,72.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 18-24,Wyoming,40,59.2,-0.73,68.2,50.1,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 18-24,United States,,65.3,,66.3,64.3,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 18-24,District of Columbia,,65.8,,74.8,56.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Alabama,23,72.1,0.46,76.1,68,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Alaska,45,61.8,-0.86,67.1,56.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Arizona,42,62.6,-0.76,68.6,56.7,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Arkansas,30,69,0.06,74.2,63.8,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,California,43,62.4,-0.79,65.5,59.3,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Colorado,27,70.1,0.21,72.9,67.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Connecticut,17,74.7,0.8,78.9,70.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Delaware,4,83.2,1.89,87,79.3,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Florida,46,61.7,-0.88,65.3,58.1,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Georgia,48,59.2,-1.2,63.4,55,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Hawaii,5,83,1.87,86.3,79.8,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Idaho,33,68.1,-0.05,72.8,63.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Illinois,9,78.9,1.34,82.8,75,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Indiana,25,72,0.45,75.2,68.7,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Iowa,8,80.3,1.52,83.8,76.7,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Kansas,15,75.8,0.94,77.9,73.7,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Kentucky,19,74.2,0.73,77.9,70.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Louisiana,38,64.2,-0.55,68.9,59.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Maine,2,85.9,2,89.3,82.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Maryland,22,72.8,0.55,76.6,69,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Massachusetts,3,84.7,2,87.3,82.2,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Michigan,11,78.1,1.24,81.3,74.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Minnesota,14,75.9,0.95,78.4,73.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Mississippi,32,68.7,0.03,73.5,63.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Missouri,26,70.8,0.3,75.2,66.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Montana,31,68.8,0.04,72.8,64.8,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Nebraska,12,77,1.1,79.7,74.3,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Nevada,50,55.3,-1.7,61.8,48.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,New Hampshire,7,80.5,1.55,84.8,76.3,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,New Jersey,21,72.9,0.57,75.8,70,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,New Mexico,47,61.3,-0.93,65.4,57.2,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,New York,18,74.4,0.76,77.6,71.2,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,North Carolina,37,66,-0.32,69.4,62.5,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,North Dakota,23,72.1,0.46,76.5,67.7,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Ohio,20,73.7,0.67,77.3,70.1,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Oklahoma,38,64.2,-0.55,67.6,60.8,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Oregon,44,62.3,-0.8,67.3,57.3,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Pennsylvania,10,78.5,1.29,81.5,75.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Rhode Island,6,80.8,1.59,84.5,77.1,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,South Carolina,34,67.8,-0.09,71.2,64.3,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,South Dakota,13,76.3,1.01,80.3,72.2,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Tennessee,28,69.8,0.17,74.2,65.3,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Texas,49,56.7,-1.52,60.1,53.2,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Utah,28,69.8,0.17,72,67.5,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Vermont,1,86.9,2,89.7,84.1,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Virginia,35,67.4,-0.14,70.8,63.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Washington,41,62.9,-0.72,66.6,59.2,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,West Virginia,36,66.9,-0.21,70.8,62.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Wisconsin,16,75,0.84,80.3,69.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,Wyoming,40,64,-0.58,69.2,58.7,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,United States,,68.5,,69.3,67.8,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 25-34,District of Columbia,,73,,78.1,67.8,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Alabama,31,78.9,-0.1,82.2,75.5,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Alaska,42,75.8,-0.62,79.8,71.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Arizona,43,75.4,-0.69,79.9,70.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Arkansas,38,76.5,-0.5,81.3,71.8,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,California,44,75.3,-0.7,78,72.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Colorado,22,81.9,0.4,83.8,80,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Connecticut,11,85.7,1.04,88.5,83,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Delaware,7,88.9,1.57,91.8,86.1,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Florida,47,72.1,-1.24,75.3,68.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Georgia,40,76.2,-0.55,79.4,72.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Hawaii,4,89.8,1.72,92.2,87.3,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Idaho,41,75.9,-0.6,79.8,71.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Illinois,13,85.3,0.97,88.9,81.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Indiana,17,83.5,0.67,85.8,81.2,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Iowa,12,85.5,1,88.1,82.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Kansas,23,81.3,0.3,83.2,79.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Kentucky,20,82.9,0.57,85.8,80.1,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Louisiana,35,77.1,-0.4,81.2,73,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Maine,2,91.6,2,94.2,89.1,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Maryland,21,82.3,0.47,85.3,79.2,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Massachusetts,1,94,2,95.5,92.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Michigan,5,89.5,1.67,91.5,87.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Minnesota,28,79.6,0.02,82.3,76.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Mississippi,29,79.4,-0.02,83.3,75.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Missouri,25,79.8,0.05,83.5,76.1,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Montana,45,74.4,-0.85,78.3,70.5,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Nebraska,15,84.2,0.79,86.5,81.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Nevada,50,68.8,-1.79,74.4,63.2,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,New Hampshire,9,88.7,1.54,91.6,85.7,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,New Jersey,14,84.3,0.8,86.6,82,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,New Mexico,48,71.7,-1.3,75.1,68.3,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,New York,18,83.2,0.62,85.9,80.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,North Carolina,38,76.5,-0.5,79.3,73.7,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,North Dakota,33,77.7,-0.3,81.3,74,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Ohio,16,83.6,0.69,86.3,80.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Oklahoma,29,79.4,-0.02,82.1,76.7,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Oregon,19,83.1,0.6,86.8,79.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Pennsylvania,6,89.4,1.65,91.6,87.2,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Rhode Island,7,88.9,1.57,91.3,86.5,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,South Carolina,24,80.1,0.1,82.9,77.2,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,South Dakota,31,78.9,-0.1,84,73.8,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Tennessee,25,79.8,0.05,83.6,75.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Texas,49,69.6,-1.65,72.6,66.5,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Utah,37,76.9,-0.43,78.9,74.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Vermont,3,90.6,1.85,92.8,88.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Virginia,27,79.7,0.03,82.5,77,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Washington,36,77,-0.42,79.8,74.2,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,West Virginia,34,77.3,-0.37,80.5,74.1,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Wisconsin,10,87.8,1.39,90.8,84.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,Wyoming,46,73.4,-1.02,77.8,69.1,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,United States,,79.5,,80.1,78.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Ages 35-44,District of Columbia,,80.3,,84.8,75.8,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Alabama,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Alaska,,63.1,,70.5,55.7,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Arizona,,53.8,,66,41.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Arkansas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,California,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Colorado,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Connecticut,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Delaware,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Florida,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Georgia,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Hawaii,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Idaho,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Illinois,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Indiana,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Iowa,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Kansas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Kentucky,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Louisiana,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Maine,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Maryland,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Massachusetts,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Michigan,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Minnesota,,50.9,,69.8,32,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Mississippi,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Missouri,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Montana,,55.9,,64.1,47.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Nebraska,,70.7,,84.7,56.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Nevada,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,New Hampshire,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,New Jersey,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,New Mexico,,54.2,,60.4,48.1,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,New York,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,North Carolina,,65.8,,83.4,48.2,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,North Dakota,,50.7,,63.8,37.7,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Oklahoma,,64.2,,72.5,55.9,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Oregon,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Pennsylvania,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Rhode Island,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,South Carolina,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,South Dakota,,49.3,,58.2,40.4,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Tennessee,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Utah,,61,,75.2,46.8,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Vermont,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Virginia,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Washington,,65.4,,82.3,48.6,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,West Virginia,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Wisconsin,,92,,102.6,81.3,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,Wyoming,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,United States,,63.3,,66.7,59.8,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - American Indian/Alaska Native,District of Columbia,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
2016,2016 HWC,Dedicated HC Provider - Women - Asian,Alabama,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2013-2014
