Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2013,2013 Annual,Cancer Deaths - Black/African American,Alaska,,165.2,,219,121.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Arizona,,186.4,,199.1,173.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Arkansas,,252.1,,262.1,242.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,California,,220.6,,224.4,216.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Colorado,,192.7,,207,178.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Connecticut,,183.8,,193.4,174.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Delaware,,220.1,,234.4,205.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Florida,,193.1,,196.5,189.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Georgia,,209.8,,213.7,206,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Hawaii,,193,,247.9,147.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Idaho,,,,243.7,75.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Illinois,,246.1,,250.8,241.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Indiana,,247.4,,256.2,238.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Iowa,,258.5,,287.3,229.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Kansas,,257,,274,239.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Kentucky,,258.2,,269.9,246.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Louisiana,,252.9,,258.5,247.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Maine,,112.2,,166.9,71.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Maryland,,212.9,,217.6,208.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Massachusetts,,172.9,,181.3,164.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Michigan,,238.8,,244,233.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Minnesota,,189.9,,206,173.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Mississippi,,251.3,,257.7,244.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Missouri,,238.4,,246.2,230.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Montana,,,,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Nebraska,,252.2,,279,225.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Nevada,,197.4,,210.5,184.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,New Hampshire,,161.9,,229.8,110,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,New Jersey,,214.3,,219.7,209,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,New Mexico,,169.5,,194.9,144,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,New York,,179.9,,182.8,177,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,North Carolina,,226,,230.2,221.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,North Dakota,,,,291.4,56.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Ohio,,240.6,,245.9,235.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Oklahoma,,252.8,,265.9,239.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Oregon,,220.8,,246.2,195.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Pennsylvania,,249.1,,254.5,243.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Rhode Island,,162.5,,184.7,140.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,South Carolina,,235.1,,240.5,229.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,South Dakota,,,,156.8,40.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Tennessee,,259,,265.9,252.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Texas,,232.4,,236.3,228.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Utah,,154.8,,204.7,114.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Vermont,,,,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Virginia,,225.4,,230.3,220.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Washington,,204.3,,218.3,190.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,West Virginia,,227.9,,250.9,205,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Wisconsin,,256.6,,270,243.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,Wyoming,,,,222.2,69.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,District of Columbia,,248.7,,258.4,238.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Black/African American,United States,,223,,224,222,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Alabama,42,218.6,0.97,221,216.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Alaska,2,129.7,-2,134.6,124.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Arizona,10,171,-0.63,172.8,169.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Arkansas,46,226.6,1.24,229.8,223.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,California,5,154.1,-1.21,154.8,153.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Colorado,3,142.6,-1.59,144.5,140.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Connecticut,24,197.9,0.27,200.6,195.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Delaware,37,213.5,0.8,219.1,208,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Florida,45,225.5,1.21,226.7,224.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Georgia,6,161.9,-0.94,163.4,160.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Hawaii,11,171.5,-0.62,175.5,167.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Idaho,8,164.5,-0.85,168.1,160.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Illinois,20,192.7,0.1,194.1,191.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Indiana,33,206.9,0.58,208.9,204.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Iowa,39,214.1,0.82,217.1,211.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Kansas,21,193.5,0.12,196.5,190.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Kentucky,47,229.7,1.35,232.3,227.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Louisiana,32,206.4,0.56,208.8,204,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Maine,49,246.5,1.91,251.4,241.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Maryland,15,182.5,-0.25,184.5,180.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Massachusetts,27,203.2,0.45,205.2,201.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Michigan,34,211.3,0.73,212.9,209.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Minnesota,16,185.3,-0.15,187.4,183.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Mississippi,36,213.2,0.79,216.3,210.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Missouri,38,213.9,0.81,216,211.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Montana,25,202.5,0.43,207.6,197.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Nebraska,18,190.5,0.02,194.1,186.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Nevada,9,170.4,-0.66,173.3,167.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,New Hampshire,29,203.7,0.47,208.1,199.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,New Jersey,23,195.1,0.18,196.8,193.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,New Mexico,7,164.1,-0.87,167.3,160.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,New York,17,186.3,-0.12,187.4,185.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,North Carolina,19,192.3,0.08,193.9,190.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,North Dakota,22,194.9,0.17,201,188.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Ohio,44,223,1.12,224.6,221.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Oklahoma,35,212.8,0.78,215.5,210.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Oregon,30,204.8,0.51,207.4,202.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Pennsylvania,48,233.7,1.48,235.3,232.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Rhode Island,40,215.9,0.88,221,210.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,South Carolina,31,205.8,0.54,208.2,203.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,South Dakota,26,202.7,0.44,208.4,197.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Tennessee,41,216.9,0.91,219,214.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Texas,4,148.2,-1.4,149,147.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Utah,1,101.1,-2,103.2,98.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Vermont,43,218.8,0.98,225.5,212.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Virginia,14,181.2,-0.29,182.9,179.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Washington,13,180.5,-0.31,182.3,178.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,West Virginia,50,262.3,2,266.6,258.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Wisconsin,28,203.3,0.46,205.5,201.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,Wyoming,12,175.3,-0.49,181.6,169,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,United States,,189.8,,190.1,189.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Crude Rate,District of Columbia,,182.5,,188.7,176.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Alabama,,168.9,,171.7,166.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Alaska,,163.9,,173.5,154.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Arizona,,144.5,,146.8,142.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Arkansas,,172.1,,175.7,168.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,California,,148.8,,149.8,147.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Colorado,,143.3,,146,140.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Connecticut,,154.9,,157.9,151.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Delaware,,169.3,,175.7,162.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Florida,,153.1,,154.4,151.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Georgia,,159.4,,161.5,157.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Hawaii,,128.9,,133.5,124.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Idaho,,145.8,,150.6,140.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Illinois,,170.3,,172.1,168.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Indiana,,173,,175.5,170.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Iowa,,161.4,,164.8,158.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Kansas,,160.4,,164,156.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Kentucky,,189.4,,192.6,186.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Louisiana,,177.1,,180.2,174.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Maine,,171.8,,176.8,166.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Maryland,,162.1,,164.6,159.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Massachusetts,,162.6,,164.9,160.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Michigan,,171,,172.9,169,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Minnesota,,156.2,,158.8,153.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Mississippi,,173.6,,177.3,169.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Missouri,,171.6,,174.1,169.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Montana,,156.2,,162,150.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Nebraska,,153.4,,157.8,149,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Nevada,,163.2,,167.2,159.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,New Hampshire,,164,,169.2,158.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,New Jersey,,163.2,,165.2,161.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,New Mexico,,140.4,,144.4,136.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,New York,,156.1,,157.4,154.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,North Carolina,,159.8,,161.7,157.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,North Dakota,,142.9,,149.7,136.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Ohio,,175,,176.8,173.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Oklahoma,,175.3,,178.6,172,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Oregon,,166.2,,169.3,163.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Pennsylvania,,170.5,,172.1,168.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Rhode Island,,159.9,,165.5,154.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,South Carolina,,163.3,,166.1,160.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,South Dakota,,158,,164.5,151.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Tennessee,,173,,175.5,170.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Texas,,151.1,,152.4,149.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Utah,,121.5,,125.4,117.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Vermont,,166.2,,173.6,158.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Virginia,,160.8,,163,158.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Washington,,160.4,,162.8,158,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,West Virginia,,184.2,,188.6,179.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Wisconsin,,162.1,,164.6,159.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,Wyoming,,156.7,,165,148.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,District of Columbia,,179.6,,188.2,170.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Female,United States,,160.7,,161,160.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Hispanic/Latino,Alabama,,86.8,,103.1,70.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Hispanic/Latino,Alaska,,87.6,,133.9,54.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Hispanic/Latino,Arizona,,141,,145.9,136.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Hispanic/Latino,Arkansas,,108.1,,129.1,87,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Hispanic/Latino,California,,133.8,,135.5,132.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
2013,2013 Annual,Cancer Deaths - Hispanic/Latino,Colorado,,147.1,,153.8,140.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2009-2011
